generation,molecule_rank,smiles,score,mean_score,max_score,min_score,std_score,total_oracle_calls,is_offspring,parent_info,explanation
0,13,O=C(N1CCOCC1)C12C[C@H]3C[C@@H](C1)CC(c1ccc([N+](=O)[O-])cc1)(C3)C2,0.07,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,14,Cc1nn(-c2ccccc2)c(C)c1NC(=O)CN1CCc2cc(F)ccc2C1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,15,CC[NH2+][C@@H](C)[C@@H]1CCCC(C)(C)CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,16,C/C=C/C(=O)NCC(=O)Nc1cccc(C)c1C,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,17,COc1ccc(CNC(=O)c2cc(OC)c(OC)cc2[N+](=O)[O-])cn1,0.05,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,18,CC(C)OCCS(=O)(=O)N1CC(N2CC[NH2+]CC2)C1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,19,COc1ccc(C[C@H](C)C[NH+](C)Cc2cn3cccnc3n2)cc1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,20,COc1ccc(CNC(=O)Nc2ccc(CC(N)=O)cc2)cc1OC,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,21,CCC[C@@H](C(=O)N1CCN(CC(=O)Nc2c(C)cccc2C)CC1)c1ccccc1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,22,Cc1nc2ccc(NC(=O)N3CCC[C@@H](C)CC3)cc2o1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,23,COc1cc(C)c(CN2CCN(C(=O)c3ccc(N4CCCCC4)c([N+](=O)[O-])c3)CC2)cc1OC,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,24,CCN(Cc1ccc(OC)cc1)C(=O)[C@H](C)Cc1ccccc1F,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,25,CCc1nsc(NCC(=O)NC(C)(C)C)n1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,26,Cc1ccc2nc(N3CCC(C(=O)NCC(C)(C)CO)CC3)nc(C)c2c1,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,27,COc1ccc(Oc2ccc(Cl)nn2)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,28,O=C(NCc1ccccc1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,29,COc1ccc([C@H](NC(=O)c2ccc3nccnc3c2)C2CCOCC2)cc1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,30,CCc1ccc(C(=O)OCC(=O)C2=c3ccccc3=[NH+]C2)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,31,Cc1ccc(C(=O)CCC(=O)NCc2ccncc2)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,32,COc1cc(-c2ccccc2)sc1C(=O)NC[C@@H](O)C(C)(C)C,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,33,C[C@@H]1COCCN1Cc1ccc(C(=O)NN)cn1,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,34,CC(C)CN1CCO[C@@H](CNC(=O)c2ccc3[nH]nnc3c2)C1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,35,CCC(=O)Nc1ccc(C)c(NC(=O)C[C@@H]2CCCO2)c1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,36,CS[C@@H](C)c1cccc(NC(=O)c2cn(C)nc2-c2ccccc2)c1,0.05,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,37,Cc1ccccc1C(=O)Nc1ccc2c(N3CCCC3)ncnc2c1,0.19,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,38,Cc1ccc(NC(=O)CN2C(=O)S/C(=C/c3c(F)cccc3Cl)C2=O)cc1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,39,CCCN(C)c1nccn2c(=O)n(CC(=O)Nc3cccc(SC)c3)nc12,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,40,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1ccccc1C(F)(F)F,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,41,CC(C)c1cccc(C(C)C)c1NC(=O)CCN1C(=O)[C@H]2CC[C@@](C)(C1=O)C2(C)C,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,42,C[C@H](SCCN1C(=O)NC(C)(C)C1=O)C(=O)NC1CCCCC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,43,CC[C@@H](C)[C@H](C)[NH+](Cc1ccccc1NC(C)=O)C1CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,44,Cc1nn(C)cc1CNC(=O)c1ccc(Cn2cc(Cl)c([N+](=O)[O-])n2)cc1,0.05,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,45,Cc1cccc(CN(C(=O)c2cccc(N3CCNC3=O)c2)C(C)C)c1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,46,O=C(NCCC(F)(F)F)N1CCOc2ccccc2C1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,47,COc1ccc(C(=O)N2C[C@@H](C)[NH2+]C[C@H]2C)cc1O,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,48,Cc1nn(C)cc1CN1C[C@H](CO)OC[C@@H]1C,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,49,CC(=O)Nc1ccc(NCc2ccccc2F)c(C(F)(F)F)c1,0.08,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,50,CCC(=O)Oc1ccc2cc(C(=O)NCCc3ccccc3)c(=O)oc2c1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,51,CCc1ccccc1NC(=O)CN(C)c1cnn(C)c(=O)c1Cl,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,52,C[C@@](O)(CNC(=O)N[C@@H](c1ccccc1)C1CCCC1)CN1CCOCC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,53,[NH3+]C[C@H](CO)Cc1cc(F)cc(Br)c1,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,54,Cc1cc(NC(=O)Nc2cccc(Cl)c2)ncc1Br,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,55,CCOC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCO3)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,56,COc1ccc(C[C@H](C)CNC(=O)Cc2c(C)noc2C)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,57,O=C(NC(=S)Nc1c(O)ccc2ccccc12)c1cccc(F)c1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,58,CCSC[C@@H](C)N(C)C(=O)NCc1ccc(C)cc1N(C)C,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,59,C=C(C)CN(C)C(=O)CN1CC2=C(C1=O)[C@@H](c1ccc(Cl)cc1Cl)NC(=O)N2CC,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,60,CC(=O)Nc1ccc(NC(=O)CCc2cnn(-c3ccccc3)c2)cc1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,61,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(C(C)=O)c(C)c1)CO2,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,62,C#CCN(CC(=O)[O-])C(=O)c1nc(CC)n[n-]1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,63,COc1cccc(/C=C2\SC(=S)N=C2[O-])c1OCc1ccc(Cl)cc1Cl,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,64,C[C@@H](CO)CSC[C@@H]([NH3+])c1ccc2c(c1)OCCCO2,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,65,O=C(Cc1ccc(Br)cc1)N/N=C/c1ccccc1O,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,66,COc1cc(F)c(NC(=O)C=C2CN(C(=O)OC(C)(C)C)C2)cc1F,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,67,Cc1ccc(CCC(=O)Nc2cc(S(C)(=O)=O)ccc2Cl)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,68,COc1ccc(C[NH+]2CCC(CNC(=O)c3c[nH]nc3-c3ccc(Cl)cc3)CC2)cc1,0.05,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,69,Fc1ccc2oc(C[NH2+]C[C@@H]3CN4CCCC[C@@H]4CO3)cc2c1,0.06,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,70,Cc1ccc(-c2ncco2)cc1NC(=O)c1nc(Cl)ccc1Cl,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,71,Cc1cccc(C)c1C[NH2+]CC(C)(C)C(N)=O,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,72,C[C@H](NC(=O)CSc1nc2ccccc2c(=O)n1C[C@H]1CCCO1)c1ccc(F)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,73,O=C(Nc1ccc2c(c1)CCO2)N1CCC[C@H]1c1nc2ccccc2[nH]1,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,74,C[C@@H](Nc1ccc([N-]S(C)(=O)=O)cc1)C(=O)Nc1ccc2c(c1)OCO2,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,75,Cc1[nH+]ccn1Cc1nnc([C@@H]2CCC[NH+](Cc3cccnc3)C2)n1C,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,76,CC[C@H](OC(=O)c1cccc(C(F)(F)F)c1)C(=O)Nc1cc(C)on1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,77,CCOc1ccc(-n2c(N)c(C(=O)OC(C)(C)C)c3nc4ccccc4nc32)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,78,C[C@H](NC(=O)NCc1cccc2cccnc12)c1cnn(C)c1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,79,COC[C@H](C)NC(=O)c1ccc(C(=O)OC)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,80,CCC[C@@H]1C[C@@H](Nc2cc(OC)ccc2F)CCO1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,81,CC(=O)c1ccc(N[C@H]2CC(=O)N(CC(F)(F)F)C2)c([N+](=O)[O-])c1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,82,O=C(NCc1ccc(COCC(F)(F)F)cc1)c1cc(=O)c2ccccc2o1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,83,Cc1ccc(S(=O)(=O)CCC(=O)Oc2ccc(Cl)cc2Cl)cc1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,84,CCN(CC(=O)Nc1cccc(OC)c1)C(=O)c1ccc(F)cc1Br,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,85,CCC1(CNC(=O)C(=O)Nc2ccc(OC)nc2Br)CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,86,CN(C(=O)N1CCCC1)C1CCC([NH3+])CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,87,C[C@@H](NC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)c1nnc2ccccn12,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,88,COc1ccc([C@@H]2CC(=O)C3=C(C2)N[C@@H]2N=NC(O)=C2[C@H]3c2ccc(Cl)c(Cl)c2)cc1OC,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,89,COC(=O)[C@@H]1CCCN(C(=O)NC2CCC([NH+]3CCCCC3)CC2)C1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,90,O=C(C[NH+]1CCN(c2ccc(C(F)(F)F)cn2)CC1)N1CCC[C@H]1c1ccc2c(c1)OCCO2,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,91,CC(C)C[C@H]1C[NH2+]CC[C@@H]1c1cccc2c1OC(C)(C)C2,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,92,Cc1noc(CC[NH2+][C@@H](C)CC(=O)Nc2ccc(Br)cc2)n1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,93,Cc1ccc([C@H](C)NC(=O)N[C@H]2CC(=O)N(C3CC3)C2)cc1[N+](=O)[O-],0.06,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,94,CCOC(=O)N1CCN(C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc2)CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,95,C[C@H]1Cc2cc([C@@H](Cl)C3(C)CCCC3)ccc2O1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,96,Cc1cccc(C[NH+]2CCC[C@@]3(CC[NH+](Cc4cnn(C(C)C)c4)C3)C2)c1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,97,C[NH+]1CCC(NC(=O)Nc2ncc(Cc3cccc(Cl)c3)s2)CC1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,98,CC[S@](=O)[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@H](C(F)(F)F)C1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,99,N#CCSC1[NH+]=c2ccccc2=[NH+]1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,100,O=C(NCC1CCN(C(=O)c2ccccn2)CC1)C(=O)NC1CCCC1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,101,COc1ccc(N2CCN(C(=O)[C@@H](NC(N)=O)C(C)C)CC2)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,102,C[C@H](Cc1ccsc1)[NH+](C)Cc1cnc(N2CC[NH+](C)CC2)nc1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,103,COc1ccc(NC(=O)C[NH+]2CCCN(Cc3cccc(Cl)c3)S2(=O)=O)cc1,0.02,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,104,Cc1nn(C)c(C)c1NC(=O)CS[C@H]1CCCc2ccccc21,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,105,Cn1nc(C2CCC2)cc1NC(=O)N[C@H](C(N)=O)C(C)(C)C,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,106,COc1nc(N[C@@H]2C[NH+]3CCC2CC3)ccc1N,0.06,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,107,OCc1ccc(OCCC2OCCCO2)cc1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,108,Cc1ccc(S(=O)(=O)/N=C([O-])/C=C/c2cccs2)cc1C,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,109,Cc1cnc(C[NH+](C)CCCc2cc(-c3ccc(F)cc3)[nH]n2)o1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,110,COc1ccc(S(=O)(=O)N(C)CC(=O)NC2CCCCC2)cc1C,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,111,C[C@H](Oc1ccc(Cl)c(Cl)c1)C(=O)NC[C@H]1CCC[C@@H]1O,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,112,CC1(C)CN(CCOc2ccc(S(C)(=O)=O)cc2)CC[S@@]1=O,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,113,N#CCc1ccc2[nH]ccc2n1,0.03,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,114,O=C(NC[C@H]1CCC[NH+](Cc2cc(O)ccc2[N+](=O)[O-])C1)c1ccccc1,0.05,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,115,CCC(CC)C(=O)N1CCC(NC(=O)Nc2cc(Cl)ccc2N2CCOCC2)CC1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,116,CCOC(=O)[C@@H]1CCCN(C(=O)c2oc3ccccc3c2C)C1,0.0,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,117,CC(=O)N[C@H](C)c1ccc(-c2csc(NC(=O)[C@@H](C)Oc3cc(C)ccc3Cl)n2)cc1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,118,O=C(NCc1ccc(N2CCC(O)CC2)c(F)c1)c1ccn(-c2ccc(F)cc2)n1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,119,CC(C)n1ccc(CCNCc2cnc(-c3ccsc3)s2)n1,0.04,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
0,120,Cc1cc(/C=C(\C#N)C(=O)Nc2ccccc2)c(C)n1-c1ccc(I)cc1,0.01,0.016583333333333335,0.19,0.0,0.024065737516690035,120,,,
1,1,CC1=CC=CC=C1C(=O)NC1=CC=C2C(=C1)N=CN=C2N1CCCC1,0.19,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,2,CC1=C([C@H]([NH3+])CSC[C@@H](C)CO)CC=C1C(=O)NC1=CC=C2C(=C1)N=CN=C2N1CCCC1,0.17,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,3,CC1=CC=CC=C1C(=O)NC1=CC=C2C(=C1)N=CN=C2N1C=C(C)C([N+](=O)[O-])=C1,0.17,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,4,CONC1=CC=C2C(=C1)N=CN=C2N1CCCC1,0.14,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,5,CC(C)N1C=CC(C2=CC=C3C(=C2)N=CN=C3N2CCCC2)=N1,0.11,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,6,CC(=O)NC1=CC=C(NCC2=CC=CC=C2F)C(C2=CC(C)=C(Br)C=N2)=C1,0.11,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,7,CC(=O)NC1=CC=C(NCC2=C(C)CC=C2F)C(C(F)(F)F)=C1,0.09,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,8,CC(=O)NC1=CC=C(NCC2=CC=CC=C2F)C(C(F)(F)F)=C1,0.08,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,9,CC(C)(C)OC(=O)N1CC(=CC(=O)NC2=CCN3C[C@@H](C[NH2+]CC4=CC5=CC(F)=CC=C5O4)OC[C@@H]23)C1,0.08,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,10,O=C(N1CCOCC1)C12C[C@H]3C[C@@H](C1)CC(C1=CC=C([N+](=O)[O-])C=C1)(C3)C2,0.07,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,11,O=[N+]([O-])C1=CC=C(O)C=C1C[NH+]1CC=CCC1,0.07,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,12,CC1=NON=C1CC(=O)N1CCC[C@H](C(=O)NC2=CC=C(C3=CC=NN3)C=C2)C1,0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,13,FC1=CC=C2OC(C[NH2+]C[C@@H]3CN4CCCC[C@@H]4CO3)=CC2=C1,0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,14,CC1=CC=C([C@H](C)NC(=O)N[C@H]2CC(=O)N(C3CC3)C2)C=C1[N+](=O)[O-],0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,15,COC1=NC(N[C@@H]2C[NH+]3CCC2CC3)=CC=C1N,0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,16,CC(C)(C)[C@H](O)CNC1=CC(C[C@H](C[NH3+])CO)=CC(Br)=C1,0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,17,O=C1C[C@H](NC2=NC=COC2[N+](=O)[O-])CN1CC(F)(F)F,0.06,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,18,COC1=CC=C(CNC(=O)C2=CC(OC)=C(OC)C=C2[N+](=O)[O-])C=N1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
1,19,CS[C@@H](C)C1=CC=CC(NC(=O)C2=CN(C)N=C2C2=CC=CC=C2)=C1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,20,CC1=NN(C)C=C1CNC(=O)C1=CC=C(CN2C=C(Cl)C([N+](=O)[O-])=N2)C=C1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,21,COc1ccc(C[NH+]2CCC(CNC(=O)c3c[nH]nc3-c3ccc(Cl)cc3)CC2)cc1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,22,O=C(NC[C@H]1CCC[NH+](CC2=CC(O)=CC=C2[N+](=O)[O-])C1)C1=CC=CC=C1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,
1,23,COC1=NC=CC(C2=NOC(C3=CCO[C@H](C)C3)=N2)=C1,0.05,0.03341666666666668,0.19,0.01,0.0326214610681714,185,False,,"Fallback to genetic operations due to LLM error: Error code: 400 - {'error': {'message': ""Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead."", 'type': 'invalid_request_error', 'param': 'max_tokens', 'code': 'unsupported_parameter'}}"
